english,translate
"""If enough people like you help us out, the mysteries of this swamp may just yet be discovered. Thank you for all your hard work.""","«Если достаточно таких людей, как вы, поможет нам, тайны этого болота ещё могут быть раскрыты. Спасибо за всю вашу тяжёлую работу»."
"""If everyone stays happy, then there's no danger, right?""","«Если все останутся счастливыми, опасности не будет, верно?»"
"""If he can talk at all, then they'll be done reviving him soon. Get back to the camp and deliver your report. Leave Gaheron to us.""","«Если он вообще может говорить, то скоро его реанимируют. Возвращайтесь в лагерь и доставьте свой отчёт. Оставьте Гахерон нам»."
"""If he can't, he wasn't fit for this post anyway.""","«Если он не может, то он все равно не подходит для этой должности»."
"""If he catches them brawling, they'll be peeling potatoes for weeks.""","«Если он застанет их в драке, они будут чистить картошку неделями»."
"""If he catches us watching, we'll be peeling potatoes, too.""","«Если он заметит, что мы наблюдаем, мы тоже будем чистить картошку»."
"""If he didn't help with the Elder Dragons, do you really think he's going to join the dance circle?""","«Если он не помог со Старшими Драконами, ты действительно думаешь, что он присоединится к танцевальному кружку?»"
"""If here they fall<br>They shall live on<br>When ever you cry<br>""""For Ascalon!""""""",«Если они здесь падут<br>Они будут жить<br>Когда бы вы ни закричали<br>»«За Аскалон!»»»
"""If if turns out we've been wasting our time with these dredge and skritt, I'm not sure what I'll do.""","«Если окажется, что мы зря тратим время на эти драги и скритты, я не уверен, что я буду делать»."
"""If it can be reclaimed from the Risen, Minister Preeda has expressed interest in turning the ruins into a memorial.""","«Если его удастся отвоевать у Восставших, министр Прида выразил заинтересованность в превращении руин в мемориал»."
"""If it didn't affect so many innocent people, I'd walk away and let the vandals choke on salt water.""","«Если бы это не затронуло так много невинных людей, я бы ушёл и позволил вандалам подавиться соленой водой»."
"""If it glows, it goes.""","«Если оно светится, оно уходит»."
"""If it weren't for the constant destroyer attacks, I could retire here.""","«Если бы не постоянные атаки эсминцев, я мог бы уйти на покой здесь»."
"""If it weren't for their constant attacks, I'd settle here and offer to help repair the temple foundations.""","«Если бы не их постоянные нападения, я бы поселился здесь и предложил помощь в ремонте фундамента храма»."
"""If it's all broken, why not just get rid of it?""","«Если все сломано, почему бы просто не избавиться от этого?»"
"""If it's especially lethal, we might even want to turn it against the dragons themselves.""","«Если оно особенно смертоносно, мы, возможно, даже захотим обратить его против самих драконов»."
"""If it's the Pact Commander saying so, I suppose I can't shirk my duty... All right, I'll clear out of here to regroup. But mark my words, I will be back.""","«Если это говорит Командующий Пактом, то, полагаю, я не могу уклониться от своего долга... Хорошо, я уйду отсюда, чтобы перегруппироваться. Но запомните мои слова, я вернусь»."
"""If members of Falcon Company survived the centaur attack, they were likely sold to slavers by those beasts. Deborah could still be alive—and desperately in need of help.""","«Если члены роты «Сокол» пережили нападение кентавров, эти звери, скорее всего, продали их работорговцам. Дебора, возможно, все ещё жива и отчаянно нуждается в помощи»."
"""If my friends are in danger, I have to go to them. They have no warning—they'll be slaughtered!""","«Если мои друзья в опасности, я должен пойти к ним. Они не предупреждены — их зарежут!»"
"""If my hypotheses bear out, it could revolutionize the entire power industry.""","«Если мои гипотезы подтвердятся, это может произвести революцию во всей энергетической отрасли»."
"""If needed, remnants can be purchased from Ward Trader Sampaguita in Bava Nisos.""",«При необходимости остатки можно приобрести у торговца палатой Сампагиты в Бава Нисос».
"""If needed, remnants of this item can be purchased from Lowland Shore renown heart vendors.""",«При необходимости остатки этого предмета можно приобрести у известных торговцев сердцами на Лоулендском Берегу».
"""If needed, remnants of this item can be purchased from the renown heart vendor in Mistburned Barrens.""",«При необходимости остатки этого предмета можно приобрести у известного торговца сердцами в Ожженных Туманом Степях».
"""If one is looking for the stars, there is only one bastion where they are found.""","«Если кто-то ищет звезды, то есть только один бастион, где их можно найти»."
"""If one more Awakened informant reaches a raven post, the village dissenters will surely be reported.""","«Если ещё один осведомитель из Пробудившихся достигнет поста ворон, о деревенских несогласных обязательно доложат»."
"""If only I had the words then. But when the thing was before us, I could only scream.""","«Если бы у меня тогда были слова. Но когда это было перед нами, я мог только кричать»."
"""If only magical barriers were as easy to maintain as waving a wand. It takes work and undying focus, and these barriers must not fall.""","«Если бы только магические барьеры можно было так же легко поддерживать, как взмах палочкой. Это требует работы и неугасимой концентрации, и эти барьеры не должны разрушиться»."
"""If only we could depose that tyrannical Flame ordure, I could get the grawl to help us.""","«Если бы мы только могли свергнуть это тираническое отродье Пламени, я мог бы заставить рычание помочь нам»."
"""If other races do not heed our warnings and unite, Jormag will rain destruction upon their unprepared armies. And, it will be our fault for leading him here.""","«Если другие расы не прислушаются к нашим предупреждениям и не объединятся, Йормаг обрушит разрушения на их неподготовленные армии. И это будет наша вина, что мы привели его сюда»."
"""If rewards were not granted on completion, they can be purchased from the traveling Elonian trader in Dragonfall.""","«Если награды не были выданы по завершении, их можно приобрести у странствующего элонского торговца в Драконопаде»."
"""If small things were meant to live, they'd have bigger teeth or faster feet.""","«Если бы маленькие существа были созданы для жизни, у них были бы большие зубы или более быстрые ноги»."
"""If some of the Falcons were taken prisoner, there may be survivors—including, possibly, your sister. Perhaps Captain Tervelan can assist your investigation.""","«Если некоторые из Соколов попали в плен, возможно, найдутся выжившие, включая, возможно, вашу сестру. Возможно, капитан Тервелан сможет помочь вашему расследованию»."
"""If that circuit can't be completed, the door will never open.""","«Если эту цепь невозможно замкнуть, дверь никогда не откроется»."
"""If that circuit can't be completed, they'll never open.""","«Если эту цепь невозможно завершить, они никогда не разомкнутся»."
"""If that's not it, then...it really is His Greatness Balthazar. I've worshipped him all my life.""","«Если это не так, то… это действительно Его Величество Бальтазар. Я поклонялся ему всю свою жизнь»."
"""If that's so, why do we let another evil god push us around this way?""","«Если это так, то почему мы позволяем другому злому богу толкать нас таким образом?»"
"""If that's true, I need you to keep demonstrating it. Show everyone that Mordremoth doesn't own us.""","«Если это правда, мне нужно, чтобы ты продолжал это демонстрировать. Покажи всем, что Мордремот не владеет нами»."
"""If that's true, then we're Tyria's best hope to survive the darkness which is yet to come.""","«Если это правда, то мы — лучшая надежда Тирии пережить грядущую тьму»."
"""If the Ascalonian Catacombs feel too easy, try the explorable mode. It's more challenging and has greater rewards. (The story version must be completed first.)""","«Если Аскалонские катакомбы кажутся вам слишком простыми, попробуйте режим исследования. Он более сложен и даёт больше наград. (Сначала необходимо пройти сюжетную версию.)»"
"""If the Forged return, I may faint.""","«Если Перекованные вернутся, я могу упасть в обморок»."
"""If the Vigil wants to rush off like idiots, go ahead. Our agents are a bit more cautious.""","«Если Бдение хочет броситься, как идиоты, вперёд. Наши агенты немного осторожнее»."
"""If the chantry were seized by our enemies, it would be destroyed. To ensure secrecy, the preceptors were not told, though each Master of Whispers did pass the information on to their successor.""","«Если бы часовня была захвачена нашими врагами, она была бы уничтожена. Чтобы обеспечить секретность, наставникам не сообщили об этом, хотя каждый Мастер Шепота передал информацию своему преемнику»."
"""If the charges are set, we need to get clear.""","«Если обвинения предъявлены, нам нужно прояснить ситуацию»."
"""If the charr think they can come here, me and my meat cleaver will tell them otherwise.""","«Если чарры думают, что могут прийти сюда, я и мой тесак скажем им обратное»."
"""If the fabric of reality's around long enough for us to be deported, I'll accept it. Happily.""","«Если ткань реальности просуществует достаточно долго, чтобы нас можно было депортировать, я приму это. С радостью»."
"""If the fox pokes his head into one too many burrows, who knows what will snap at his face...""","«Если лиса засунет голову в слишком много нор, кто знает, что ударит ему в лицо…»"
"""If the maintenance man catches you, don't come crying to me.""","«Если тебя поймает ремонтник, не приходи ко мне в слезах»."
"""If the preceptors are still inside, then they're trapped. The dragon's minions are single-minded. They won't stop until everyone inside is dead.""","«Если наставники все ещё внутри, значит, они в ловушке. Приспешники дракона целеустремлены. Они не остановятся, пока все внутри не умрут»."
"""If the sabotage suddenly stops, you'll know.""","«Если диверсия вдруг прекратится, вы об этом узнаете»."
"""If the spell breaks, can you recast it?""","«Если заклинание разрушится, сможешь ли ты наложить его заново?»"
"""If there are multiple breachers surfacing, split up and cover them all.""","«Если появится несколько нарушителей, разделитесь и прикройте их всех»."
"""If there is a source to this corruption, we'll find it!""","«Если есть источник этой коррупции, мы его найдём!»"
"""If there were a nature spirit representing norn, she'd look like me!""","«Если бы существовал дух природы, олицетворяющий норну, она была бы похожа на меня!»"
"""If there weren't such a high chance she'd be dead tomorrow, I'd find me a woman to court.""","«Если бы не была такая высокая вероятность, что она умрет завтра, я бы нашёл себе женщину для суда»."
"""If there's a way to make this place more efficient, I'll find it!""","«Если есть способ сделать это место более эффективным, я его найду!»"
"""If there's one thing I know about this enemy, it's that they don't give up. You'd better be ready for a fight. I can help you with that.""","«Если я что-то и знаю об этих врагах, так это то, что они не сдаются. Тебе лучше быть готовым к бою. Я могу тебе в этом помочь»."
"""If there's one thing Tyria doesn't need, it's more carnivores.""","«Если есть что-то, что Тирии не нужно, так это больше хищников»."
"""If these readings are accurate, then that could mean...""","«Если эти показания точны, то это может означать…»"
"""If they are so smart, how come they couldn't stop from getting killed?""","«Если они такие умные, почему их не могут не убить?»"
"""If they aren't stopped, they'll turn Tyria into a burnt-out husk; a broken shell.""","«Если их не остановить, они превратят Тирию в сгоревшую оболочку, разбитую оболочку»."
"""If they can reach enemy commanders, this'll be over in a week.""","«Если они смогут связаться с вражескими командирами, все закончится через неделю»."
"""If they damage it, you repair it.""","«Если они его повредят, вы его отремонтируете»."
"""If they find out we're here, they'll start storing the energy to retaliate. If that happens, we've gotta retreat.""","«Если они узнают, что мы здесь, они начнут накапливать энергию для ответного удара. Если это произойдёт, нам придётся отступить»."
"""If they just asked nicely, maybe they would get what they wanted.""","«Если бы они просто вежливо попросили, возможно, они получили бы то, что хотели»."
"""If they want to see you, it must be big. But don't worry. I'll be by your side.""","«Если они хотят тебя видеть, оно должно быть большим. Но не волнуйся. Я буду рядом с тобой»."
"""If they're not half human, then what are they?""","«Если они не наполовину люди, то кто они?»"
"""If this keeps up, I may have to revise my calculations.""","«Если так будет продолжаться, мне, возможно, придётся пересмотреть свои расчёты»."
"""If this option is checked, the walk key must be held down for the duration of walking. Otherwise, the walk key toggles between walk and run.""","«Если этот параметр отмечен, клавишу ходьбы необходимо удерживать нажатой во время ходьбы. В противном случае клавиша ходьбы переключается между ходьбой и бегом»."
"""If those pirates come here, quaggan is going to tear and bite them.""","«Если эти пираты придут сюда, квагган их разорвет и укусит»."
"""If those pirates had touched you, they wouldn't have survived. I swear it.""","«Если бы эти пираты прикоснулись к тебе, они бы не выжили. Клянусь»."
"""If those zealots are trying to kill you, perhaps this behemoth can't be all bad. Quick, locate a method to liberate him.""","«Если эти фанатики пытаются тебя убить, возможно, этот монстр не так уж и плох. Быстро найди способ освободить его»."
"""If we adopt the pests as pets, they will cease to be pests. Pest problem solved.""","«Если мы примем вредителей в качестве домашних животных, они перестанут быть вредителями. Проблема вредителей решена»."
"""If we aren't drowning at the bottom of the ocean when this is over, you should throw another concert in the tower courtyard.""","«Если мы не утонем на дне океана, когда все закончится, тебе следует устроить ещё один концерт во дворе башни»."
"""If we brought the Black Lion Trading Company here, we wouldn't need to carry all this junk.""","«Если бы мы привезли сюда торговую компанию «Чёрный лев», нам не пришлось бы нести весь этот хлам»."
"""If we can destroy the Plaguebringer, we can destroy Zhaitan.""","«Если мы сможем уничтожить Разносчика Чумы, мы сможем уничтожить Зайтана»."
"""If we can eliminate the maws before they produce more of that awful gas, we may be able to weaken the walls.""","«Если мы сможем уничтожить утробы до того, как они начнут производить ещё больше этого ужасного газа, мы сможем ослабить стены»."
"""If we can find the Preceptors, they'll be able to make a plan. I  just know it!""","«Если мы сможем найти Наставников, они смогут составить план. Я просто это знаю!»"
"""If we can get to the breach, we can reach the mountains.""","«Если мы сможем добраться до пролома, мы сможем достичь гор»."
"""If we can tend to the ring ourselves, maybe the gwyldell will return... And then I can study the magic more holistically.""","«Если мы сможем сами ухаживать за кольцом, возможно, гвилделл вернется… И тогда я смогу изучать магию более целостно»."
"""If we could both go, do you think you'd want to live out past the wall?""","«Если бы мы оба могли уйти, как ты думаешь, ты бы захотел жить за стеной?»"
"""If we disguise ourselves, I bet we can slip right in. If they notice, we'll pass ourselves off as a couple of new hands. I'll scrounge up some Jackdaw clothes and meet you there.""","«Если мы замаскируемся, то держу пари, что сможем проскользнуть прямо внутрь. Если они заметят, мы выдадим себя за парочку новых рук. Я найду одежду Галки и встречусь с тобой там»."
"""If we don't stop the undead, they'll push up the beach and threaten the overlook!""","«Если мы не остановим нежить, они хлынут на пляж и станут угрожать смотровой площадке!»"
"""If we don't stop them, they'll turn Tyria into a burnt-out husk; a broken shell.""","«Если мы не остановим их, они превратят Тирию в сгоревшую оболочку, разбитую оболочку»."
"""If we fail, the Dream will be consumed by nightmare, and Tyria will wither and die.""","«Если мы потерпим неудачу, Сон поглотит кошмар, а Тирия засохнет и умрет»."
"""If we fall, our last order is to light those three signal towers. We have to warn Lion's Arch if the fortress is lost.""","«Если мы падем, наш последний приказ — зажечь эти три сигнальные башни. Мы должны предупредить Львиную Арку, если крепость будет потеряна»."
"""If we get separated, remember the code:""","«Если мы разлучимся, запомни код:»"
"""If we have surplus food to share, it'll be made available to you.""","«Если у нас есть излишки еды, которыми мы можем поделиться, они будут доступны вам»."
"""If we increase the sympathetic resonance, perhaps the power output can be boosted.""","«Если мы увеличим симпатический резонанс, возможно, можно будет повысить выходную мощность»."
"""If we're going to fight together, we might as well talk, right?""","«Если мы собираемся сражаться вместе, нам стоит поговорить, верно?»"
"""If we're going to survive against the dragons, we have to find answers from the past to help us.""","«Если мы хотим выжить против драконов, нам нужно найти ответы из прошлого, которые помогут нам»."
"""If you abandon this mission, all its progress will be lost.<br>Do you wish to proceed?""","«Если вы откажетесь от этой миссии, весь её прогресс будет потерян.<br>Хотите продолжить?»"
"""If you abandon this mission, it cannot be restarted for %num1% seconds.<br>Do you wish to proceed?""","«Если вы откажетесь от этой миссии, её нельзя будет перезапустить в течение %num1% секунд.<br>Хотите продолжить?»"
"""If you add an ingredient that turns your potion brown, it means that it is incompatible with at least one other ingredient in your potion.""","«Если вы добавите ингредиент, который сделает ваше зелье коричневым, это означает, что он несовместим хотя бы с одним другим ингредиентом вашего зелья»."
"""If you and your friends are looking for a challenge, visit the Ascalonian Catacombs dungeon in the Plains of Ashford. Check your mail for a map to the dungeon.""","«Если вы и ваши друзья ищете испытаний, посетите подземелье Аскалонские катакомбы на равнинах Эшфорда. Проверьте свою почту, чтобы найти карту подземелья»."
"""If you are disabled, gain protection. Incoming condition damage is reduced while you have protection.<br><c=@reminder>Disables include stun, daze, knockback, pull, knockdown, sink, float, fear, taunt, and launch.</c>""","«Если вы отключены, получите защиту. Входящий урон от состояний уменьшается, пока у вас есть защита.<br><c=@reminder>Отключение включает оглушение, ошеломление, отбрасывание, притягивание, нокдаун, погружение, плавание, страх, насмешку и запуск.</c>»"
"""If you are not currently on a team, one may be chosen for the current season.""","«Если вы в настоящее время не состоите в команде, её можно выбрать на текущий сезон»."
"""If you are running low on health, be sure to use your healing skill to replenish it!""","«Если у вас мало здоровья, обязательно используйте свои навыки исцеления, чтобы пополнить его!»"
"""If you are tracking a tier 2 or tier 3 rift, double-clicking will revert to tracking tier 1 rifts. Apply to tier 1 rifts to increase essence gains on closure.""","«Если вы отслеживаете разлом уровня 2 или уровня 3, двойной щелчок вернется к отслеживанию разломов уровня 1. Примените к разломам уровня 1, чтобы увеличить получение сущности при закрытии»."
"""If you are truly to keep Kryta safe, %str1%, I foresee that you will first have to place it in danger. Good luck.""","«Если ты действительно хочешь обеспечить безопасность Крайты, %str1%, я предвижу, что сначала тебе придётся подвергнуть её опасности. Удачи»."
"""If you beg, I will spare you. Maybe I will just lame you and put you in chains.""","«Если будешь умолять, я пощажу тебя. Может быть, я просто хромаю тебя и заковаю в цепи»."
"""If you build it, they will die.""","«Если вы это построите, они умрут»."
"""If you can carry supplies, the Kryptis—those who don't follow Eparch—are in dire need.""","«Если вы можете нести припасы, Криптис — те, кто не следует за Эпархом — окажутся в крайней нужде»."
"""If you can find any Eternal Embers, we're collecting them for the assault. You can find them throughout the Burning Forest.""","«Если вы сможете найти вечные угли, мы собираем их для нападения. Вы можете найти их по всему Пылающему лесу»."
"""If you can find something to light the fuse, this bomb can draw everyone's attention elsewhere.""","«Если вам удастся найти что-нибудь, чтобы зажечь фитиль, эта бомба сможет привлечь всеобщее внимание в другом месте»."
"""If you can keep this down for a minute, it is sure to strengthen your resolve.""","«Если вы сможете сдержать это хотя бы минуту, это обязательно укрепит вашу решимость»."
"""If you can make shields, give them to my people and send them down here for training.""","«Если ты умеешь делать щиты, отдай их моим людям и отправь сюда на обучение»."
"""If you can spare the time, please stay and help out. These people deserve better than what we've given them.""","«Если у вас есть время, пожалуйста, оставайтесь и помогите. Эти люди заслуживают лучшего, чем то, что мы им дали»."
"""If you come across any in your travels, report your findings to me. Your firsthand accounts will benefit my research.""","«Если вы встретите что-нибудь во время своих путешествий, сообщите мне о своих открытиях. Ваши рассказы из первых рук пойдут на пользу моим исследованиям»."
"""If you could use your skyscale to clear out some of these bugs, it'd definitely make things a lot easier.""","«Если бы вы могли использовать свою шкалу неба, чтобы устранить некоторые из этих ошибок, это определенно облегчило бы задачу»."
"""If you don't do something, we'll have to deal with another rabid grawl. Get out of here, and take care of business!""","«Если ты ничего не предпримешь, нам придётся иметь дело с ещё одним бешеным рычанием. Убирайся отсюда и займись делами!»"
