english,translate
Created by combining 3 Mini Elegant Bronze Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создано объединением 3 Мини-Элегантных Бронзовых Лам с Эссенцией Ламматической Элегантности в Mystic Forge.
Created by combining 3 Mini Elegant Emperor Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создано объединением 3 Мини-Элегантных Императорских Лам с Эссенцией Ламматической Элегантности в Mystic Forge.
Created by combining 3 Mini Elegant Gold Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создано объединением 3 Мини-Элегантных Золотых Лам с Эссенцией Ламматической Элегантности в Mystic Forge.
Created by combining 3 Mini Elegant Princess Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создано объединением 3 Мини-Элегантных Принцесс Лам с Эссенцией Ламматической Элегантности в Mystic Forge.
Created by combining 3 Mini Elegant Silver Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создано объединением 3 Мини-Элегантных Серебряных Лам с Эссенцией Ламматической Элегантности в Mystic Forge.
Created by combining 3 Mini Emperor Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создано объединением 3 Мини-Императорских Лам с Эссенцией Ламматической Элегантности в Mystic Forge.
Created by combining 3 Mini Fancy Black Llamas in the Mystic Forge with an Essence of Llamatic Elegance.,Создано объединением 3 Мини-Нарядных Чёрных Лам в Mystic Forge с Эссенцией Ламматической Элегантности.
Created by combining 3 Mini Fancy Bronze Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-нарядных бронзовых лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining 3 Mini Fancy Emperor Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-нарядных императорских лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining 3 Mini Fancy Gold Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-нарядных золотых лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining 3 Mini Fancy Princess Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-нарядных принцесс-лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining 3 Mini Fancy Silver Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-нарядных серебряных лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining 3 Mini Gold Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-золотых лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining 3 Mini Princess Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-принцесс-лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining 3 Mini Silver Llamas with an Essence of Llamatic Elegance in the Mystic Forge.,Создаётся путём объединения 3 мини-серебряных лам с эссенцией ламовой элегантности в Mystic Forge.
Created by combining Mini Elegant Llamas in the Mystic Forge with an Essence of Llamatic Elegance.,Создаётся путём объединения мини-элегантных лам в Mystic Forge с эссенцией ламовой элегантности.
Created by combining Mini Fancy Llamas in the Mystic Forge with an Essence of Llamatic Elegance.,Создаётся путём объединения мини-нарядных лам в Mystic Forge с эссенцией ламовой элегантности.
Created by combining Mini Llamas in the Mystic Forge with an Essence of Llamatic Elegance.,Создаётся путём объединения мини-лам в Mystic Forge с эссенцией ламовой элегантности.
Drops in the Old Lion's Court raid encounter. Can be bought and sold on the Trading Post.,Выпадает в рейдовой встрече «Old Lion's Court». Можно купить и продать на Торговой площади.
Found in Cracked Fractal Encryptions.,Found in Cracked Fractal Encryptions.
Found in Wintersday gifts.,Found in Wintersday gifts.
Obtained from Black Lion Miniature Claim Tickets from Black Lion Chest Merchants using Black Lion Statuettes.,Получено по билетам на миниатюры Black Lion у торговцев Black Lion Chest за статуэтки Black Lion.
"Obtained from Black Lion Miniature Claim Tickets from Black Lion Chest Merchants using Black Lion Statuettes.

Collector Terksli may be able to help you figure out how to unwrap this seasonal oddity.","Получено по билетам на миниатюры Black Lion у торговцев Black Lion Chest за статуэтки Black Lion.

Коллекционер Терксли, возможно, сможет помочь вам разобраться, как распаковать этот сезонный диковинный предмет."
"Possible drop from Convergence: Mount Balrior, or can be purchased from the Trading Post.","Возможное выпадение из Схождения: Mount Balrior, или можно приобрести на Торговой площади."
Purchase for karma and snowflakes during Wintersday.,Purchase for karma and snowflakes during Wintersday.
Purchased in Bava Nisos.,Purchased in Bava Nisos.
Requires completion of the Master of Masteries: Janthir Wilds achievement.,Требуется завершение достижения «Мастер мастерства: Дикие земли Янтира».
Reward for participating in PvP Leagues.,Reward for participating in PvP Leagues.
Reward for placing first in PvP monthly tournaments.,Reward for placing first in PvP monthly tournaments.
Reward for placing second in PvP monthly tournaments.,Reward for placing second in PvP monthly tournaments.
Reward for placing third in PvP monthly tournaments.,Reward for placing third in PvP monthly tournaments.
Rewarded for participation in PvP tournaments.,Rewarded for participation in PvP tournaments.
"Sold in the Gem Store.

Evon Gnashblade may have something to say on these creatures.","Sold in the Gem Store.

Ивон Грызло может кое-что сказать об этих существах."
Sold individually in the Gem Store.,Sold individually in the Gem Store.
Take a Mini Angry Chest to Evon Gnashblade to discover how to unlock this mini.,"Отнеси миниатюрный сердитый сундук Эвону Гнашиблейду, чтобы узнать, как разблокировать эту миниатюру."
This miniature is only available during the Extra Life charity event.,Эта миниатюра доступна только во время благотворительного мероприятия Extra Life.
